user_id,tweet,label,tweet_clf,tweet_ner
197740648,"|| TERIMA KASIH &amp; SAMPAI JUMPA ||

Eva &amp; Segenap keluarga Schematics 2018 mengucapkan terima kasih atas antusiasme yang teman-teman berikan 😄

Sampai jumpa tahun depan, dan Selamat merayakan tahun baru 2019 🎉

#DentumanKarya
#Schematics2018
#HMTCITS
#ITSSurabaya https://t.co/9ynoFZkG8v",0,terima kasih amp sampai jumpa eva amp segenap keluarga schematics 2018 ucap terima kasih atas antusiasme yang teman teman ikan sampai jumpa tahun depan dan selamat raya tahun baru 2019,"|| TERIMA KASIH & SAMPAI JUMPA || Eva & Segenap keluarga Schematics 2018 mengucapkan terima kasih atas antusiasme yang teman-teman berikan 😄 Sampai jumpa tahun depan, dan Selamat merayakan tahun baru 2019 🎉"
197740648,"|| Live Report NLCXNPC 2018 ||

Halo, Schematist! 🤗

Agenda NLC dan NPC belum berakhir, lho 😝

Saat ini para jawara sedang menikmati hidangan gala-dinner bersama panitia Schematics ☺

#NLC2018
#NPC2018
#DentumanKarya
#Schematics2018
#ITSSurabaya https://t.co/2Nh9h7NlHZ",0,live report nlcxnpc 2018 halo schematist agenda nlc dan npc belum akhir lho saat ini para jawara sedang nikmat hidang gala dinner sama panitia schematics,"|| Live Report NLCXNPC 2018 || Halo, Schematist! 🤗 Agenda NLC dan NPC belum berakhir, lho 😝 Saat ini para jawara sedang menikmati hidangan gala-dinner bersama panitia Schematics ☺"
197740648,"[ Schematics NLC ]

Logika tidak selalu berpikir keras, tetapi bisa juga dengan berfikir kreatif yang menjadi jalan buatmu untuk mengukir prestasi dan meraih impian

Yuk tantang dirimu sekarang juga 😉

#SimfoniKarya
#Schematics2019
#HMTCITS
#ITSSurabaya https://t.co/TiaRlzP2Tf",0,schematics nlc logika tidak selalu pikir keras tetapi bisa juga dengan berfikir kreatif yang jadi jalan buat untuk ukir prestasi dan raih impi yuk tantang diri sekarang juga,"[ Schematics NLC ] Logika tidak selalu berpikir keras, tetapi bisa juga dengan berfikir kreatif yang menjadi jalan buatmu untuk mengukir prestasi dan meraih impian Yuk tantang dirimu sekarang juga 😉"
197740648,"|| Tiket NST &amp; REEVA✨  ||

Halo, Sobat Schematist!🤗

Sudah beli tiket Seminar maupun Konser dari Schematics?😚

Yuk beli tiketnya di
depan Perpustakaan ITS
Teknik Industri ITS
Teknik Elektro ITS
Sistem Informasi ITS
13.00 - 16.00 WIB

#DentumanKarya
#Schematics2018
#ITSSurabaya https://t.co/xP1P0raTHt",1,tiket nst amp reeva halo sobat schematist sudah beli tiket seminar maupun konser dari schematics yuk beli tiket di depan pustaka its teknik industri its teknik elektro its sistem informasi its 13 00 16 00 wib,"|| Tiket NST & REEVA✨ || Halo, Sobat Schematist!🤗 Sudah beli tiket Seminar maupun Konser dari Schematics?😚 Yuk beli tiketnya di depan Perpustakaan ITS Teknik Industri ITS Teknik Elektro ITS Sistem Informasi ITS 13.00 - 16.00 WIB"
197740648,"[ REGISTRATION IS CLOSED ]

Registration is closed, you can still buy our tickets offline at the Swiss Belinn hotel tomorrow

Ticket price:

Seminar 80k
Exclusive Course 1 55k
Exclusive Course 2 Sold Out

#SchematicsNST
#SimfoniKarya
#Schematics2019
#ITSSurabaya https://t.co/IyvU0OmdHM",0,registration is closed registration is closed you can still buy our tickets offline at the swiss belinn hotel tomorrow ticket price seminar 80k exclusive course 1 55k exclusive course 2 sold out,"[ REGISTRATION IS CLOSED ] Registration is closed, you can still buy our tickets offline at the Swiss Belinn hotel tomorrow Ticket price: Seminar 80k Exclusive Course 1 55k Exclusive Course 2 Sold Out"
197740648,"[ SCHEMATICS 2019 ]

Saatnya  menyambut simfoni karya yang bergengsi dan menakjubkan. 😁

Logika dan imajinasi menjadi sebuah awal untuk menyusun mimpi yang melebur menjadi satu dalam rangkaian simfoni. 🎶
Here we come Schematics 2019! 
#SimfoniKarya
#Schematics2019
#ITSSurabaya https://t.co/u24YlANkiT",0,schematics 2019 saat sambut simfoni karya yang gengsi dan takjub logika dan imajinasi jadi buah awal untuk susun mimpi yang lebur jadi satu dalam rangkai simfoni here we come schematics 2019,[ SCHEMATICS 2019 ] Saatnya menyambut simfoni karya yang bergengsi dan menakjubkan. 😁 Logika dan imajinasi menjadi sebuah awal untuk menyusun mimpi yang melebur menjadi satu dalam rangkaian simfoni. 🎶 Here we come Schematics 2019!
197740648,"[ SchemaInvasion ]

Halo, Schematist !

Terimakasih atas antusiasmenya teman-teman dari 
SMAN 1 Pasuruan 
SMA VITA Surabaya
SMAN 2 Ponorogo &amp; 5 Tasikmalaya 
SMAN 7 Kediri 

Tunggu invasi kami di sekolah selanjutnya 😎

#SchemaInvasion
#SimfoniKarya
#Schematics2019
#ITSSurabaya https://t.co/Ras4qS2lf7",0,schemainvasion halo schematist terimakasih atas antusiasme teman teman dari sman 1 pasuruan sekolah tegah atas vita surabaya sman 2 ponorogo amp 5 tasikmalaya sman 7 diri tunggu invasi kami di sekolah lanjut,"[ SchemaInvasion ] Halo, Schematist ! Terimakasih atas antusiasmenya teman-teman dari SMAN 1 Pasuruan SMA VITA Surabaya SMAN 2 Ponorogo & 5 Tasikmalaya SMAN 7 Kediri Tunggu invasi kami di sekolah selanjutnya 😎"
197740648,"|| Jawara NPC Senior 2018 ||

Halo, Schematist! 🤗

Selamat kepada para juara National Programming Contest 🎉

Terimakasih antusiasnya 😊

Semoga sukses selalu dan sampai jumpa pada National Programming Contest selanjutnya 😉

#NPC2018
#DentumanKarya
#Schematics2018
#ITSSurabaya https://t.co/9LTbbnlyhh",0,jawara npc senior 2018 halo schematist selamat kepada para juara national programming contest terimakasih antusias moga sukses selalu dan sampai jumpa pada national programming contest lanjut,"|| Jawara NPC Senior 2018 || Halo, Schematist! 🤗 Selamat kepada para juara National Programming Contest 🎉 Terimakasih antusiasnya 😊 Semoga sukses selalu dan sampai jumpa pada National Programming Contest selanjutnya 😉"
197740648,"[ LOLOS NPC ]

Pemenang NPC sudah ditentukan 🎊

Selamat bagi para pemenang dan tetap semangat bagi yang belum menang

Jangan lupa cek email bagi yg berhasil lolos ke tahap selanjutnya 😁

https://t.co/B0j0eeExuD

#SchematicsNPC
#SimfoniKarya
#Schematics2019
#ITSSurabaya https://t.co/8XLeMkkzY8",0,lolos npc menang npc sudah tentu selamat bagi para menang dan tetap semangat bagi yang belum menang jangan lupa cek email bagi yang hasil lolos ke tahap lanjut,[ LOLOS NPC ] Pemenang NPC sudah ditentukan 🎊 Selamat bagi para pemenang dan tetap semangat bagi yang belum menang Jangan lupa cek email bagi yang berhasil lolos ke tahap selanjutnya 😁
197740648,"|| Live Report Mainstage Reeva 2018 ||

Halo, Schematist! 🤗 

Sebelum menyasikkan penampilan dari para guest-star, nikmati dulu penampilan dari ITS Jazz, The Rovv, dan UKM Musik ITS yang sangat menghibur 😊

#REEVA2018
#DentumanKarya
#Schematics2018
#ITSSurabaya https://t.co/WMrzFkkA7W",0,live report mainstage reeva 2018 halo schematist belum menyasikkan tampil dari para guest star nikmat dulu tampil dari its jazz the rovv dan ukm musik its yang sangat hibur,"|| Live Report Mainstage Reeva 2018 || Halo, Schematist! 🤗 Sebelum menyasikkan penampilan dari para guest-star, nikmati dulu penampilan dari ITS Jazz, The Rovv, dan UKM Musik ITS yang sangat menghibur 😊"
228303979,"2 DAYS REMAINING TO URC CLOSE REGISTRATION

All you have to do is click the url below to… https://t.co/jCTq8FiA0Z",0,2 days remaining to urc close registration all you have to do is click the url below to,2 DAYS REMAINING TO URC CLOSE REGISTRATION All you have to do is click the url below to…
228303979,"Ini dia maket floating structure dari para peserta mahasiswa/i lomba FSC Oceano 5 kemarin, keren kan! https://t.co/amosYiW7qb",0,ini dia maket floating structure dari para serta mahasiswa i lomba fsc oceano 5 kemarin keren kan,"Ini dia maket floating structure dari para peserta mahasiswa/i lomba FSC Oceano 5 kemarin, keren kan!"
228303979,"[ANNOUNCEMENT]

Welcome party OCEANO 2017 is coming! Are you ready to meet each other between all committee? https://t.co/KTBiLhnrKk",0,announcement welcome party oceano 2017 is coming are you ready to meet each other between all committee,[ANNOUNCEMENT] Welcome party OCEANO 2017 is coming! Are you ready to meet each other between all committee?
228303979,"salah satu peserta sdg melakukan pengambilan air untuk mengisi balast pd struktur, waktu masih berlangsung semangat😆 https://t.co/uCIFtSgCNH",0,salah satu serta sdg laku ambil air untuk isi balast pd struktur waktu masih langsung semangat,"salah satu peserta sdg melakukan pengambilan air untuk mengisi balast pd struktur, waktu masih berlangsung semangat😆"
228303979,Bisa buat robot &amp; dapat jutaan rupiah? Cuma di Underwater Robotic Competition OCEANO5! Klik https://t.co/Ultyl84KHg https://t.co/5U4peBlKWs,0,bisa buat robot amp dapat juta rupiah cuma di underwater robotic competition oceano5 klik,Bisa buat robot & dapat jutaan rupiah? Cuma di Underwater Robotic Competition OCEANO5! Klik
228303979,Good news! Pendaftaran URC OCEANO 5 diperpanjang sampe 23/01/16 ayo buruan daftar tunggu apa lg guys @eventsurabaya https://t.co/3bJxumDYhi,0,good news daftar urc oceano 5 panjang sampe 23 01 16 ayo buru daftar tunggu apa lagi guys,Good news! Pendaftaran URC OCEANO 5 diperpanjang sampe 23/01/16 ayo buruan daftar tunggu apa lagi guys @eventsurabaya
228303979,"Go register yourself for OCEANO GRAND SEMINAR!
Place : Auditorium Pascasarjana, ITS
Date : 7 April 2018
https://t.co/sy7VaVGNYd https://t.co/o1rOC4hcZ4",1,go register yourself for oceano grand seminar place auditorium pascasarjana its date 7 april 2018,"Go register yourself for OCEANO GRAND SEMINAR! Place : Auditorium Pascasarjana, ITS Date : 7 April 2018"
228303979,We hope to see u on the competition guys so dont hesitate to cntact us here or CP Dio(081357027332) IDLine diocendekiawan /Widi 082199070404,0,we hope to see u on the competition guys so dont hesitate to cntact us here or cp dio 081357027332 idline diocendekiawan widi 082199070404,We hope to see u on the competition guys so dont hesitate to cntact us here or CP Dio(081357027332) IDLine diocendekiawan /Widi 082199070404
228303979,Bisa buat robot &amp; dapat jutaan rupiah? Cuma di Underwater Robotic Competition OCEANO5! Klik https://t.co/Ultyl84KHg https://t.co/Sx72DAOKnE,0,bisa buat robot amp dapat juta rupiah cuma di underwater robotic competition oceano5 klik,Bisa buat robot & dapat jutaan rupiah? Cuma di Underwater Robotic Competition OCEANO5! Klik
228303979,"[TIMELINE!]

Greetings, our future champions !!
Today, Ocean Engineering FTK ITS proudly announce the timeline of OCEANO 2019 !!

#OCEANO2019
#TeknikKelautanITS
#ITSSurabaya https://t.co/4dKSNzC45V",0,timeline greetings our future champions today ocean engineering ftk its proudly announce the timeline of oceano 2019,"[TIMELINE!] Greetings, our future champions !! Today, Ocean Engineering FTK ITS proudly announce the timeline of OCEANO 2019 !!"
228303979,"#ThrowbackToOceano2014

61 teams
1 winner
And lot of friendship and memories made!

Last year,… https://t.co/Dgrgwe6qXL",0,61 teams 1 winner and lot of friendship and memories made last year,"61 teams 1 winner And lot of friendship and memories made! Last year,…"
228303979,"[PHOTO SUBMISSION CLOSED]

PHOTO SUBMISSION phase is CLOSED!!

#OCEANO2019
#TeknikKelautanITS 
#ITSSurabaya https://t.co/UZhzHaNHR9",0,photo submission closed photo submission phase is closed,[PHOTO SUBMISSION CLOSED] PHOTO SUBMISSION phase is CLOSED!!
228303979,"[OIL RIG DESIGN COMPETITION]

OCEANO2019 is exhilarated to announce that ""Oil Rig Design Competition"" is COMING SOON !!

#OCEANO2019 https://t.co/8hYk1oJYLV",0,oil rig design competition oceano2019 is exhilarated to announce that oil rig design competition is coming soon,"[OIL RIG DESIGN COMPETITION] OCEANO2019 is exhilarated to announce that ""Oil Rig Design Competition"" is COMING SOON !!"
228303979,"TOMORROW IS THE OPEN REGISTRATION DAY FOR URC !!!!

Prepare your documents! You can registrate… https://t.co/QhJXdsU9QX",0,tomorrow is the open registration day for urc prepare your documents you can registrate,TOMORROW IS THE OPEN REGISTRATION DAY FOR URC !!!! Prepare your documents! You can registrate…
228303979,Kloter 1 sedang akan melaksanakan lomba good luck ya guys😆😆😆 https://t.co/25z77xKQqh,0,kloter 1 sedang akan laksana lomba good luck ya guys,Kloter 1 sedang akan melaksanakan lomba good luck ya guys😆😆😆
228303979,Don't forget to register this events!There are WORKSHOP &amp; GRAND SEMINAR with theme Advancing Maritime Technology For Suistanable Future https://t.co/TYEz5xzBtQ,0,don t forget to register this events there are workshop amp grand seminar with theme advancing maritime technology for suistanable future,Don't forget to register this events!There are WORKSHOP & GRAND SEMINAR with theme Advancing Maritime Technology For Suistanable Future
228303979,Bisa buat robot &amp; dapat jutaan rupiah? Cuma di Underwater Robotic Competition OCEANO5! Klik https://t.co/Ultyl84KHg https://t.co/WxCXxCTYzp,0,bisa buat robot amp dapat juta rupiah cuma di underwater robotic competition oceano5 klik,Bisa buat robot & dapat jutaan rupiah? Cuma di Underwater Robotic Competition OCEANO5! Klik
228303979,HIGH SCHOOLERS! Time for you to step up your game by joining OCEANO's 5 FLOATING STRUCTURE… https://t.co/6bjcX0nhrR,0,high schoolers time for you to step up your game by joining oceano s 5 floating structure,HIGH SCHOOLERS! Time for you to step up your game by joining OCEANO's 5 FLOATING STRUCTURE…
228303979,"[ UNDER WATER ROBOTIC COMPETITION ]

URC registration period is NOW CLOSED!

#OCEANO2019
#TeknikKelautanITS
#ITSSurabaya https://t.co/ZrNGEauzM1",0,under water robotic competition urc registration period is now closed,[ UNDER WATER ROBOTIC COMPETITION ] URC registration period is NOW CLOSED!
228303979,"The wait is over !!
Today, URC OCEANO 5 officially open for registration
Sign in your team by… https://t.co/xBBJmUHd05",0,the wait is over today urc oceano 5 officially open for registration sign in your team by,"The wait is over !! Today, URC OCEANO 5 officially open for registration Sign in your team by…"
228303979,Thanks for all participants who have signed up to be the part of OCEANO 2017. Wait for another information from us. Thank you 👌 https://t.co/eCiGryYqNN,0,thanks for all participants who have signed up to be the part of oceano 2017 wait for another information from us thank you,Thanks for all participants who have signed up to be the part of OCEANO 2017. Wait for another information from us. Thank you 👌
228303979,"Good News!!
Our recruitment will be extend until at 23.59 on Saturday, October 1st 2016.

#OCEANO2017
#HIMATEKLA
#WhatAreYouWaitingFor https://t.co/RPaQafeH3t",0,good news our recruitment will be extend until at 23 59 on saturday october 1st 2016,"Good News!! Our recruitment will be extend until at 23.59 on Saturday, October 1st 2016."
228303979,"WE HAVE A GOOD NEWS FOR YOU!

We have decided to EXTEND the registration of URC and application… https://t.co/x6iLHbOutf",0,we have a good news for you we have decided to extend the registration of urc and application,WE HAVE A GOOD NEWS FOR YOU! We have decided to EXTEND the registration of URC and application…
228303979,"[URC OPEN REGISTRATION]

The registration period of ""Underwater Robotic Competition"" IS NOW OPEN!!

#OCEANO2019
#TeknikKelautanITS https://t.co/xcoC9uGdkV",0,urc open registration the registration period of underwater robotic competition is now open,"[URC OPEN REGISTRATION] The registration period of ""Underwater Robotic Competition"" IS NOW OPEN!!"
279432474,"Buat kalian yang lahir tahun:

-1991
-1992
-1993
-1994
-1995
-1996
-1997
-1998
-1999
-2000

Cuma mau menyampaikan yang seharusnya ""Sampe kapan mau ngerepoti orangtua? Mumpung pendaftaran lomba startup ICON masih buka nih""

#ISEFUTURISM",0,buat kalian yang lahir tahun 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 cuma mau sampai yang harus sampe kapan mau ngerepoti orangtua mumpung daftar lomba startup icon masih buka nih,"Buat kalian yang lahir tahun: -1991 -1992 -1993 -1994 -1995 -1996 -1997 -1998 -1999 -2000 Cuma mau menyampaikan yang seharusnya ""Sampe kapan mau ngerepoti orangtua? Mumpung pendaftaran lomba startup ICON masih buka nih"""
279432474,"[CALLING OUT ALL SPONSOR]

ISE! 2019 is seeking out sponsor!
Don't waste your chance to promote your remarkable your brand in the spectacular event on 2019, ICON and Paradigm with more than 1000 visitor came to our spectacular event! https://t.co/vysP9xVAMD",0,calling out all sponsor ise 2019 is seeking out sponsor don t waste your chance to promote your remarkable your brand in the spectacular event on 2019 icon and paradigm with more than 1000 visitor came to our spectacular event,"[CALLING OUT ALL SPONSOR] ISE! 2019 is seeking out sponsor! Don't waste your chance to promote your remarkable your brand in the spectacular event on 2019, ICON and Paradigm with more than 1000 visitor came to our spectacular event!"
279432474,"[ Esi &amp; Friends LINE Sticker 🐱 ]

Halo sahabat bhinneka ! 😁 We proudly announce that our super cute sticker has launched ✨. ""Esi &amp; Friends"" LINE sticker kini bisa kamu dapatkan di sticker shop LINE 💕.
#ISE2018
#ISEBhinneka
#SistemInformasi
#ITSSurabaya https://t.co/R6DOB2EBgc",0,esi amp friends line sticker halo sahabat bhinneka we proudly announce that our super cute sticker has launched esi amp friends line sticker kini bisa kamu dapat di sticker shop line,"[ Esi & Friends LINE Sticker 🐱 ] Halo sahabat bhinneka ! 😁 We proudly announce that our super cute sticker has launched ✨. ""Esi & Friends"" LINE sticker kini bisa kamu dapatkan di sticker shop LINE 💕."
279432474,"[ISE! 2019 COMING SOON]

Pasti kangen kan sama keseruan event terbesar Departemen Sistem Informasi? Gausa galau gitu si.. karena ISE! 2019 akan segera hadir dgn acara yang lebih seru&amp;menarik! Penasaran?!? Stay tuned for more information.🤗

#ISE2019
#SistemInformasi
#ITSSurabaya https://t.co/eUpDk5JwJA",0,ise 2019 coming soon pasti kangen kan sama seru event besar departemen sistem informasi gausa galau gitu si karena ise 2019 akan segera hadir dgn acara yang lebih seru amp tarik penasaran stay tuned for more information,[ISE! 2019 COMING SOON] Pasti kangen kan sama keseruan event terbesar Departemen Sistem Informasi? Gausa galau gitu si.. karena ISE! 2019 akan segera hadir dgn acara yang lebih seru&menarik! Penasaran?!? Stay tuned for more information.🤗
279432474,"Nahh.. Selain itu banyak sekali hadiah-hadiah menarik yang didapetin, Apa aja sih?
👇👇
• Investor Meeting
• Uang Tunai
• Piagam penghargaan Startup tertanda Walikota Surabaya
• Priority finalis ""Gerakan Nasional 1000 Startup Digital""
• Free space booth di ICON ISE 2019
--",0,nahh selain itu banyak sekali hadiah hadiah tarik yang didapetin apa aja sih investor meeting uang tunai piagam harga startup tanda walikota surabaya priority final gera nasional 1000 startup digital free space booth di icon ise 2019,"Nahh.. Selain itu banyak sekali hadiah-hadiah menarik yang didapetin, Apa aja sih? 👇👇 • Investor Meeting • Uang Tunai • Piagam penghargaan Startup tertanda Walikota Surabaya • Priority finalis ""Gerakan Nasional 1000 Startup Digital"" • Free space booth di ICON ISE 2019 --"
279432474,"[ TERIMAKASIH 🙏🏼]

Terimakasih atas antusias teman-teman dari:

👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼
- SMA Al Hikmah Surabaya

yang telah mengikuti ROADSHOW BIONIX 2018🎉

#RoadshowBionix
#Bionix2018
#ISE2018
#ISEBhinneka
#SistemInformasi
#ITSSurabaya https://t.co/bH8qHGFKlI",0,terimakasih terimakasih atas antusias teman teman dari sekolah tegah atas al hikmah surabaya yang telah ikut roadshow bionix 2018,[ TERIMAKASIH 🙏🏼] Terimakasih atas antusias teman-teman dari: 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼 - SMA Al Hikmah Surabaya yang telah mengikuti ROADSHOW BIONIX 2018🎉
279432474,"[ ROADSHOW 15 AGUSTUS 🗺 ]

Saat ini kakak-kakak hits Sistem Informasi ITS sedang berkunjung ke:

👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼
- SMAN 1 Malang
- SMAN 9 Surabaya

#RoadshowBionix
#Bionix2018
#ISE2018
#ISEBhinneka
#SistemInformasi
#ITSSurabaya https://t.co/Wg991cB5NX",0,roadshow 15 agustus saat ini kakak kakak hits sistem informasi its sedang kunjung ke sman 1 malang sman 9 surabaya,[ ROADSHOW 15 AGUSTUS 🗺 ] Saat ini kakak-kakak hits Sistem Informasi ITS sedang berkunjung ke: 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼 - SMAN 1 Malang - SMAN 9 Surabaya
279432474,"Ada juga nih video throwback ISE 2018,buat yang penasaran yuk ditonton! https://t.co/Nh77O0eF6p",0,ada juga nih video throwback ise 2018 buat yang penasaran yuk tonton,"Ada juga nih video throwback ISE 2018,buat yang penasaran yuk ditonton!"
279432474,"Check for further information👇
Line : @is_expo
IG : @is_expo
Twitter : @is_expo
Facebook : IS Expo

#ISEFuturism
#SistemInformasi
#ITSSurabaya",0,check for further information line expo instagram expo twitter expo facebook is expo,Check for further information👇 Line : @is_expo IG : @is_expo Twitter : @is_expo Facebook : IS Expo
279432474,"Untuk informasi tentang ICON ISE 2019 silahkan kunjungi website dibawah ini:
https://t.co/WjnxSoTU0X
--
Atau dapat hubungi contact dibawah ini,
Jihan WA: 081333578586
Jihan Line: jihannabila07
Rehyan WA: : 081378119248
Reyhan Line: venyutzky
--
See you soon!! https://t.co/BbkiC21r9R",0,untuk informasi tentang icon ise 2019 silah kunjung website bawah ini atau dapat hubung contact bawah ini jih wa 081333578586 jih line jihannabila07 rehyan wa 081378119248 reyhan line venyutzky see you soon,"Untuk informasi tentang ICON ISE 2019 silahkan kunjungi website dibawah ini: -- Atau dapat hubungi contact dibawah ini, Jihan WA: 081333578586 Jihan Line: jihannabila07 Rehyan WA: : 081378119248 Reyhan Line: venyutzky -- See you soon!!"
279432474,"Untuk adik adik yang udah mendaftar batas pembayaran 1 x 24 jam setelah mendaftar yaa🗒

Jangan Lupa penyisihan 1 akan dilaksanakan pada :
📌 Minggu, 15 September 2019
Ayo persiapkan diri kalian dengan sebaik-baiknya!!

#BIONIX2019
#ISEFuturism
#SistemInformasi
#ITSSurabaya",0,untuk adik adik yang udah daftar batas bayar 1 x 24 jam telah daftar yaa jangan lupa sisih 1 akan laksana pada minggu 15 september 2019 ayo siap diri kalian dengan baik baik,"Untuk adik adik yang udah mendaftar batas pembayaran 1 x 24 jam setelah mendaftar yaa🗒 Jangan Lupa penyisihan 1 akan dilaksanakan pada : 📌 Minggu, 15 September 2019 Ayo persiapkan diri kalian dengan sebaik-baiknya!!"
279432474,"[ ⭐️ ICON 2018 ⭐️ ]

Sambutlah dengan meriah
✨✨ICON 2018✨✨

📆 : Minggu, 4 November 2018
📍: Chameleon Hall, TP 6 Surabaya
⌚: Open gate 11.00 WIB
🗣 : 👉🏼Raditya Dika 👉🏼Kittendust 👉🏼Skinnyindonesian24

#ICON2018
#ISE2018
#ISEBhinneka
#SistemInformasi
#ITSSurabaya https://t.co/G0NaTZYp4O",0,icon 2018 sambut dengan riah icon 2018 minggu 4 november 2018 chameleon hall tp 6 surabaya open gate 11 00 wib raditya dika kittendust skinnyindonesian24,"[ ⭐️ ICON 2018 ⭐️ ] Sambutlah dengan meriah ✨✨ICON 2018✨✨ 📆 : Minggu, 4 November 2018 📍: Chameleon Hall, TP 6 Surabaya ⌚: Open gate 11.00 WIB 🗣 : 👉🏼Raditya Dika 👉🏼Kittendust 👉🏼Skinnyindonesian24"
279432474,"Malaamm rakyat twitter!!! Gimana nih buat kalian yg liburan,udah ngapain aja?? Buat kalian yang masih masuk sekolah/kuliah semangat yaa hehehe😜 btw admin punya info lohh kalo pada penasaran staytune yaa jam 7 nanti!",0,malaamm rakyat twitter gimana nih buat kalian yang libur udah ngapain aja buat kalian yang masih masuk sekolah kuliah semangat yaa hehehe btw admin punya info lohh kalo pada penasaran staytune yaa jam 7 nanti,"Malaamm rakyat twitter!!! Gimana nih buat kalian yang liburan,udah ngapain aja?? Buat kalian yang masih masuk sekolah/kuliah semangat yaa hehehe😜 btw admin punya info lohh kalo pada penasaran staytune yaa jam 7 nanti!"
279432474,"[ ROADSHOW 16 AGUSTUS 🗺 ]

Saat ini kakak-kakak hits Sistem Informasi ITS sedang berkunjung ke:

👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼
- SMAN 7 Kediri
- SMAN 1 Malang
- SMAN 1 Papar

#RoadshowBionix
#Bionix2018
#ISE2018
#ISEBhinneka
#SistemInformasi
#ITSSurabaya https://t.co/WstZvhbWu3",0,roadshow 16 agustus saat ini kakak kakak hits sistem informasi its sedang kunjung ke sman 7 diri sman 1 malang sman 1 papar,[ ROADSHOW 16 AGUSTUS 🗺 ] Saat ini kakak-kakak hits Sistem Informasi ITS sedang berkunjung ke: 👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼 - SMAN 7 Kediri - SMAN 1 Malang - SMAN 1 Papar
279432474,JANGAN LUPAA YAA HARI INI TRYOUT KE-2 BIONIX JAM 10 PAGI!!! https://t.co/A9kwYJRAd1,0,jangan lupaa yaa hari ini tryout ke 2 bionix jam 10 pagi,JANGAN LUPAA YAA HARI INI TRYOUT KE-2 BIONIX JAM 10 PAGI!!!
279432474,"This is it⬇️

Hello fellas! The biggest event of information system ITS is coming❗️

ISE! 2019 kembali dengan 3 subevent, diantaranya terdapat salah satu subevent baru loh, penasaran apa aja rangkaian acara ISE! 2019?🤔 https://t.co/gTzqFOqGz2",0,this is it hello fellas the biggest event of information system its is coming ise 2019 kembali dengan 3 subevent antara dapat salah satu subevent baru loh penasaran apa aja rangkai acara ise 2019,"This is it⬇️ Hello fellas! The biggest event of information system ITS is coming❗️ ISE! 2019 kembali dengan 3 subevent, diantaranya terdapat salah satu subevent baru loh, penasaran apa aja rangkaian acara ISE! 2019?🤔"
279432474,"Tetap berjuang karena ini adalah awal yang baru untuk lembaran baru perjuanganmu!

Salam ISE!
'ONE AIM, ONE GOAL, ONE ISE!'

#SIITS
#ISEFuturism
#SistemInformasi
#ITSSurabaya",0,tetap juang karena ini adalah awal yang baru untuk lembar baru juang salam ise one aim one goal one ise,"Tetap berjuang karena ini adalah awal yang baru untuk lembaran baru perjuanganmu! Salam ISE! 'ONE AIM, ONE GOAL, ONE ISE!'"
279432474,"Penasaran ga sih salah satu caranya masuk SI ITS? Bukannya cuma bisa snm,sbm dan mandiri ya min? Nopee ada 1 lagi nih jalur masuknya yaitu ikut bionix!!
Hah apa tuh bionix?",0,penasaran garuda airline sih salah satu cara masuk si its bukan cuma bisa snm sbm dan mandiri ya min nopee ada 1 lagi nih jalur masuk yaitu ikut bionix hah apa tuh bionix,"Penasaran garuda airline sih salah satu caranya masuk SI ITS? Bukannya cuma bisa snm,sbm dan mandiri ya min? Nopee ada 1 lagi nih jalur masuknya yaitu ikut bionix!! Hah apa tuh bionix?"
279432474,"[ 📢 Calling for SPONSORSHIP ]

Your support is very important to our event, and we’ll ensure that you’re contributions will be recognized 😊

Kindly contact:

☎️Rima : 0813-3215-4654

#ICON2018
#ISE2018
#ISEBhinneka
#CallingSponsorship
#OpenSponsor
#CallingTenantSurabaya https://t.co/B23ceR1B0K",0,calling for sponsorship your support is very important to our event and we ll ensure that you re contributions will be recognized kindly contact rima 0813 3215 4654,"[ 📢 Calling for SPONSORSHIP ] Your support is very important to our event, and we’ll ensure that you’re contributions will be recognized 😊 Kindly contact: ☎️Rima : 0813-3215-4654"
279432474,"⚠️TRING.. TRING...⚠️
--
HALO Sobat Bionix👋
Pedaftaran Bionix resmi ditutup hari ini pukul 23.59!!

Terimakasih atas partisipasi kalian semua yang sudah mendaftar BIONIX 2019 dan sudah antusias terhadap roadshow BIONIX 2019. https://t.co/N1kvNVrHUL",0,tring tring halo sobat bionix daftar bionix resmi tutup hari ini pukul 23 59 terimakasih atas partisipasi kalian semua yang sudah daftar bionix 2019 dan sudah antusias hadap roadshow bionix 2019,⚠️TRING.. TRING...⚠️ -- HALO Sobat Bionix👋 Pedaftaran Bionix resmi ditutup hari ini pukul 23.59!! Terimakasih atas partisipasi kalian semua yang sudah mendaftar BIONIX 2019 dan sudah antusias terhadap roadshow BIONIX 2019.
279432474,Admin mau ngepost threat tentang SI ITS nih ditinggu ya!,0,admin mau ngepost threat tentang si its nih ditinggu ya,Admin mau ngepost threat tentang SI ITS nih ditinggu ya!
